,Priority,Status,Issue id,Issue key,Created,Resolved
248,Needs_Triage,Resolved,SERVER-4949,SERVER,2016-10-12T06:57:38.000,2016-10-21T08:22:23.000
249,Needs_Triage,Resolved,SERVER-4950,SERVER,2016-10-12T08:39:15.000,2018-02-12T17:22:35.000
250,Needs_Triage,Resolved,SERVER-4951,SERVER,2016-10-12T09:08:17.000,2018-02-12T17:22:35.000
251,P2,Resolved,CLIENT-5168,CLIENT,2016-10-12T10:31:09.000,2018-02-12T17:20:26.000
252,Needs_Triage,Resolved,SERVER-5159,SERVER,2016-10-12T10:51:20.000,2016-10-14T15:08:16.000
253,P2,Closed,SERVER-5202,SERVER,2016-10-13T10:37:30.000,2016-10-14T09:46:23.000
254,Needs_Triage,Resolved,CLIENT-5169,CLIENT,2016-10-13T11:01:44.000,2016-10-19T09:18:28.000
255,Needs_Triage,Closed,SERVER-5157,SERVER,2016-10-13T14:42:41.000,2016-10-14T06:25:54.000
256,Needs_Triage,Resolved,SERVER-5153,SERVER,2016-10-13T14:58:58.000,2016-11-11T16:09:56.000
257,Needs_Triage,Resolved,SERVER-4956,SERVER,2016-10-14T05:23:20.000,2018-02-12T17:22:35.000
258,Needs_Triage,Resolved,SERVER-4957,SERVER,2016-10-14T05:46:29.000,2018-02-12T17:22:35.000
259,P3,Resolved,SERVER-4958,SERVER,2016-10-14T07:50:56.000,2018-02-12T17:22:35.000
260,Needs_Triage,Resolved,SERVER-4959,SERVER,2016-10-14T09:39:02.000,2016-10-14T14:48:49.000
261,P2,Resolved,CLIENT-5170,CLIENT,2016-10-14T13:30:19.000,2016-11-02T12:32:30.000
262,Needs_Triage,Resolved,SERVER-4960,SERVER,2016-10-15T03:57:54.000,2016-11-16T11:35:16.000
263,P3,Resolved,CLIENT-5171,CLIENT,2016-10-17T11:26:42.000,2017-02-22T14:45:39.000
264,P3,Resolved,SERVER-4963,SERVER,2016-10-17T11:46:39.000,2018-02-12T17:22:35.000
265,P2,Resolved,CLIENT-5172,CLIENT,2016-10-17T15:56:32.000,2016-10-25T10:54:55.000
266,Needs_Triage,Resolved,CLIENT-5173,CLIENT,2016-10-17T16:00:09.000,2016-10-27T11:49:21.000
267,P3,Resolved,SERVER-4965,SERVER,2016-10-17T20:11:12.000,2016-11-29T17:27:45.000
268,P3,Resolved,SERVER-4966,SERVER,2016-10-17T20:44:09.000,2016-11-28T16:29:05.000
269,P3,Resolved,SERVER-4967,SERVER,2016-10-17T21:37:04.000,2017-02-08T15:20:09.000
270,Needs_Triage,Closed,SERVER-4969,SERVER,2016-10-18T11:18:55.000,2016-11-10T16:56:38.000
271,P1,Verified,CLIENT-5449,CLIENT,2016-10-18T12:07:54.000,
272,P1,Resolved,CLIENT-5438,CLIENT,2016-10-18T12:08:58.000,2016-10-27T14:43:06.000
273,P2,Resolved,CLIENT-5441,CLIENT,2016-10-18T12:25:01.000,2016-10-28T13:50:11.000
274,P2,Resolved,CLIENT-5174,CLIENT,2016-10-18T12:51:39.000,2016-10-20T15:15:49.000
275,P3,Resolved,CLIENT-5447,CLIENT,2016-10-18T12:53:04.000,2016-11-03T17:37:04.000
276,P1,Resolved,CLIENT-5446,CLIENT,2016-10-18T13:00:35.000,2016-10-24T10:36:28.000
277,P3,Resolved,CLIENT-5451,CLIENT,2016-10-18T13:09:23.000,2016-11-01T11:54:47.000
278,Needs_Triage,Closed,SERVER-4971,SERVER,2016-10-18T13:24:05.000,2016-11-10T16:57:12.000
279,P3,Resolved,CLIENT-5175,CLIENT,2016-10-18T13:49:35.000,2016-10-26T12:43:32.000
280,P2,Resolved,CLIENT-5176,CLIENT,2016-10-18T13:51:58.000,2016-10-24T10:56:53.000
281,P3,Resolved,CLIENT-5177,CLIENT,2016-10-18T13:54:46.000,2018-03-28T14:03:10.000
282,P3,Resolved,CLIENT-5178,CLIENT,2016-10-18T13:55:25.000,2016-10-26T12:43:47.000
283,P3,Resolved,CLIENT-5443,CLIENT,2016-10-18T14:53:49.000,2016-10-27T15:03:16.000
284,Needs_Triage,Closed,SERVER-5156,SERVER,2016-10-18T15:58:52.000,2016-10-19T12:33:05.000
285,Needs_Triage,Resolved,SERVER-4972,SERVER,2016-10-19T08:20:04.000,2016-10-20T19:29:32.000
286,P3,Resolved,CLIENT-5179,CLIENT,2016-10-19T10:30:04.000,2016-10-25T15:05:39.000
287,Needs_Triage,Resolved,SERVER-4973,SERVER,2016-10-19T10:46:23.000,2016-10-19T12:42:53.000
288,P3,Resolved,CLIENT-5180,CLIENT,2016-10-19T10:52:30.000,2016-10-25T15:05:26.000
289,Needs_Triage,Resolved,SERVER-5155,SERVER,2016-10-19T11:25:45.000,2018-03-09T09:54:09.000
290,P2,Resolved,CLIENT-5181,CLIENT,2016-10-19T12:12:18.000,2016-11-17T10:37:42.000
291,P3,Resolved,CLIENT-5182,CLIENT,2016-10-19T13:37:25.000,2016-11-02T11:44:14.000
292,Needs_Triage,Resolved,SERVER-4975,SERVER,2016-10-19T14:10:10.000,2016-10-24T09:58:34.000
293,Needs_Triage,Resolved,SERVER-4977,SERVER,2016-10-19T17:41:59.000,2016-10-25T16:54:54.000
294,Needs_Triage,Resolved,SERVER-4978,SERVER,2016-10-19T20:03:27.000,2018-02-12T17:22:35.000
295,Needs_Triage,Resolved,SERVER-4979,SERVER,2016-10-19T21:46:02.000,2018-02-12T17:22:35.000
296,Needs_Triage,Resolved,SERVER-4980,SERVER,2016-10-19T21:55:48.000,2018-02-12T17:22:35.000
297,Needs_Triage,Resolved,SERVER-4982,SERVER,2016-10-20T08:46:25.000,2016-10-20T17:17:05.000
298,P1,Resolved,CLIENT-5183,CLIENT,2016-10-20T09:10:38.000,2016-10-28T12:40:26.000
299,Needs_Triage,Resolved,SERVER-5251,SERVER,2016-10-20T10:43:28.000,2016-10-31T12:44:58.000
300,P2,Resolved,SERVER-4985,SERVER,2016-10-20T11:03:40.000,2017-09-11T21:35:58.000
301,Needs_Triage,Resolved,SERVER-4986,SERVER,2016-10-20T11:06:58.000,2018-01-31T16:19:25.000
302,Needs_Triage,Resolved,SERVER-4988,SERVER,2016-10-20T13:14:08.000,2018-02-12T17:22:35.000
303,Needs_Triage,Resolved,SERVER-4990,SERVER,2016-10-20T13:25:43.000,2018-02-12T17:22:35.000
304,Needs_Triage,Resolved,SERVER-4991,SERVER,2016-10-20T14:44:04.000,2016-10-23T14:53:19.000
305,P2,Resolved,CLIENT-5184,CLIENT,2016-10-20T15:10:46.000,2017-02-22T15:03:36.000
306,Needs_Triage,Resolved,SERVER-4992,SERVER,2016-10-20T15:42:22.000,2018-02-12T17:22:35.000
307,P3,Resolved,CLIENT-5185,CLIENT,2016-10-20T16:45:01.000,2018-02-12T17:20:26.000
308,Needs_Triage,Resolved,SERVER-4996,SERVER,2016-10-21T09:21:43.000,2016-10-21T10:56:47.000
309,Needs_Triage,Resolved,CLIENT-5186,CLIENT,2016-10-21T09:23:11.000,2016-10-27T11:14:06.000
310,Needs_Triage,Resolved,CLIENT-5187,CLIENT,2016-10-21T09:32:23.000,2016-10-27T10:46:20.000
311,Needs_Triage,Resolved,SERVER-4997,SERVER,2016-10-21T10:03:37.000,2018-02-12T17:22:35.000
312,Needs_Triage,Closed,CLIENT-5188,CLIENT,2016-10-21T15:54:19.000,2016-11-01T09:20:21.000
313,P3,Resolved,CLIENT-5189,CLIENT,2016-10-22T12:36:49.000,2018-05-21T15:22:29.000
314,Needs_Triage,Resolved,SERVER-4999,SERVER,2016-10-22T12:51:14.000,2016-10-22T12:54:09.000
315,Needs_Triage,Closed,SERVER-5000,SERVER,2016-10-24T10:09:24.000,2016-11-01T09:22:08.000
316,Needs_Triage,Resolved,CLIENT-5190,CLIENT,2016-10-24T11:28:40.000,2018-02-12T17:20:26.000
317,P1,Closed,CLIENT-5191,CLIENT,2016-10-24T13:23:06.000,2016-11-01T09:10:38.000
318,Needs_Triage,Resolved,CLIENT-5192,CLIENT,2016-10-24T13:31:58.000,2018-02-12T17:20:26.000
319,Needs_Triage,Resolved,SERVER-5003,SERVER,2016-10-24T14:00:13.000,2018-02-12T17:22:35.000
320,P4,Resolved,CLIENT-5193,CLIENT,2016-10-24T15:39:18.000,2018-02-12T17:20:26.000
321,Needs_Triage,Resolved,SERVER-5005,SERVER,2016-10-24T15:44:14.000,2016-11-04T14:30:17.000
322,Needs_Triage,Resolved,CLIENT-5194,CLIENT,2016-10-24T15:58:11.000,2018-02-12T17:20:26.000
323,Needs_Triage,Resolved,CLIENT-5195,CLIENT,2016-10-24T16:37:36.000,2016-10-24T17:24:56.000
324,Needs_Triage,Resolved,SERVER-5006,SERVER,2016-10-24T18:55:38.000,2018-02-12T17:22:35.000
325,P2,Resolved,SERVER-5009,SERVER,2016-10-25T09:02:36.000,2016-12-01T20:51:57.000
326,Needs_Triage,Resolved,SERVER-5010,SERVER,2016-10-25T10:31:57.000,2016-11-21T11:21:24.000
327,P2,Resolved,CLIENT-5196,CLIENT,2016-10-25T10:49:58.000,2018-05-21T15:22:58.000
328,Needs_Triage,Resolved,SERVER-5011,SERVER,2016-10-25T11:11:57.000,2018-02-12T17:22:35.000
329,Needs_Triage,Resolved,SERVER-5012,SERVER,2016-10-25T11:30:03.000,2016-11-11T16:08:40.000
330,P2,Resolved,CLIENT-5197,CLIENT,2016-10-25T13:45:21.000,2016-10-31T12:54:05.000
331,P2,Resolved,CLIENT-5198,CLIENT,2016-10-25T14:15:23.000,2016-11-30T15:21:25.000
332,P2,Resolved,CLIENT-5199,CLIENT,2016-10-25T14:22:35.000,2016-10-31T13:48:10.000
333,Needs_Triage,Resolved,CLIENT-5200,CLIENT,2016-10-25T14:24:47.000,2017-02-20T14:55:09.000
334,P3,Resolved,CLIENT-5201,CLIENT,2016-10-25T14:36:03.000,2016-11-23T15:50:27.000
335,Needs_Triage,Resolved,CLIENT-5202,CLIENT,2016-10-25T14:47:15.000,2018-02-12T17:20:26.000
336,Needs_Triage,Resolved,CLIENT-5203,CLIENT,2016-10-25T14:56:57.000,2016-11-03T11:42:39.000
337,Needs_Triage,Resolved,SERVER-5013,SERVER,2016-10-25T15:12:23.000,2016-10-26T13:12:35.000
338,Needs_Triage,Resolved,CLIENT-5204,CLIENT,2016-10-25T15:13:58.000,2016-10-25T15:17:13.000
339,P2,Resolved,CLIENT-5205,CLIENT,2016-10-25T15:22:10.000,2016-10-31T14:40:17.000
340,Needs_Triage,Resolved,SERVER-5014,SERVER,2016-10-25T15:39:24.000,2018-02-12T17:22:35.000
341,Needs_Triage,Resolved,SERVER-5015,SERVER,2016-10-25T20:34:59.000,2018-02-12T17:22:35.000
342,Needs_Triage,Resolved,SERVER-5016,SERVER,2016-10-26T09:13:36.000,2016-10-26T16:11:37.000
343,Needs_Triage,Resolved,SERVER-5017,SERVER,2016-10-26T09:51:28.000,2016-11-21T17:12:35.000
344,Needs_Triage,Resolved,SERVER-5018,SERVER,2016-10-26T11:55:47.000,2016-10-26T13:03:12.000
345,Needs_Triage,Resolved,SERVER-5019,SERVER,2016-10-26T12:44:35.000,2016-10-26T18:12:10.000
346,Needs_Triage,Resolved,SERVER-5020,SERVER,2016-10-26T14:10:57.000,2018-05-02T10:00:29.000
347,P4,Resolved,CLIENT-5206,CLIENT,2016-10-26T15:10:15.000,2018-05-21T15:23:15.000
348,Needs_Triage,Resolved,SERVER-5021,SERVER,2016-10-26T15:14:05.000,2016-11-02T10:12:39.000
349,P4,Resolved,CLIENT-5436,CLIENT,2016-10-26T15:16:54.000,2016-11-03T17:38:18.000
350,Needs_Triage,Resolved,SERVER-5022,SERVER,2016-10-26T16:43:33.000,2018-02-12T17:22:35.000
351,P3,Resolved,CLIENT-5207,CLIENT,2016-10-27T10:09:37.000,2016-11-16T12:27:11.000
352,Needs_Triage,Resolved,SERVER-5025,SERVER,2016-10-27T11:29:59.000,2016-10-27T13:26:57.000
353,P4,Resolved,CLIENT-5208,CLIENT,2016-10-27T11:47:09.000,2018-05-17T10:26:54.000
354,P2,Resolved,SERVER-5026,SERVER,2016-10-27T12:38:03.000,2016-10-27T16:48:40.000
355,P4,Resolved,CLIENT-5437,CLIENT,2016-10-27T15:44:24.000,2016-11-03T17:37:17.000
356,P1,Resolved,CLIENT-5444,CLIENT,2016-10-27T15:49:33.000,2016-11-02T11:35:38.000
357,Needs_Triage,Resolved,SERVER-5028,SERVER,2016-10-28T09:36:41.000,2018-02-12T17:22:35.000
358,Needs_Triage,Resolved,SERVER-5029,SERVER,2016-10-28T09:41:03.000,2017-02-01T10:36:28.000
359,P1,Resolved,CLIENT-5439,CLIENT,2016-10-28T10:20:45.000,2016-10-28T16:30:14.000
360,P1,Resolved,CLIENT-5440,CLIENT,2016-10-28T10:23:45.000,2016-10-28T13:49:19.000
361,Needs_Triage,Resolved,SERVER-5030,SERVER,2016-10-28T10:38:00.000,2016-10-31T15:33:52.000
362,P2,Closed,SERVER-5158,SERVER,2016-10-28T11:14:43.000,2016-11-08T18:01:50.000
363,Needs_Triage,Resolved,SERVER-5031,SERVER,2016-10-28T11:43:47.000,2016-10-28T14:17:32.000
364,P3,Resolved,CLIENT-5209,CLIENT,2016-10-28T11:46:39.000,2016-11-02T12:23:20.000
365,P3,Resolved,CLIENT-5210,CLIENT,2016-10-28T11:52:52.000,2016-12-22T15:02:03.000
366,P2,Resolved,CLIENT-5211,CLIENT,2016-10-28T12:41:02.000,2016-10-31T14:40:49.000
367,P3,Resolved,CLIENT-5212,CLIENT,2016-10-28T13:00:13.000,2016-11-08T12:23:40.000
368,P2,Resolved,CLIENT-5213,CLIENT,2016-10-28T13:23:28.000,2016-11-10T12:43:36.000
369,P2,Resolved,CLIENT-5445,CLIENT,2016-10-28T13:55:31.000,2018-05-17T15:10:37.000
370,Needs_Triage,Resolved,CLIENT-5214,CLIENT,2016-10-28T14:23:35.000,2018-02-12T17:20:26.000
371,Needs_Triage,Resolved,CLIENT-5215,CLIENT,2016-10-28T14:31:19.000,2016-10-28T14:34:20.000
372,Needs_Triage,Resolved,SERVER-5033,SERVER,2016-10-28T20:12:48.000,2018-02-12T17:22:35.000
373,Needs_Triage,Resolved,SERVER-5036,SERVER,2016-10-31T10:22:44.000,2016-11-02T10:39:54.000
374,Needs_Triage,Resolved,CLIENT-5216,CLIENT,2016-10-31T11:00:56.000,2016-10-31T11:48:08.000
375,P1,Resolved,CLIENT-5218,CLIENT,2016-10-31T14:38:59.000,2016-11-02T18:51:08.000
376,Needs_Triage,Resolved,CLIENT-5219,CLIENT,2016-10-31T16:41:22.000,2016-11-03T11:33:26.000
377,P1,Resolved,CLIENT-5220,CLIENT,2016-10-31T16:53:33.000,2016-11-04T17:29:22.000
378,Needs_Triage,Closed,SERVER-5037,SERVER,2016-10-31T17:54:22.000,2016-11-02T17:03:10.000
379,Needs_Triage,Resolved,SERVER-5039,SERVER,2016-11-01T13:41:09.000,2018-02-12T17:22:35.000
380,P2,Resolved,CLIENT-5221,CLIENT,2016-11-01T15:22:18.000,2016-11-02T12:04:55.000
381,P2,Resolved,CLIENT-5222,CLIENT,2016-11-01T16:46:24.000,2016-11-29T20:31:27.000
382,Needs_Triage,Resolved,SERVER-5040,SERVER,2016-11-01T17:31:54.000,2018-02-12T17:22:35.000
383,P3,Resolved,CLIENT-5223,CLIENT,2016-11-01T18:19:42.000,2018-05-21T15:23:36.000
384,P2,Resolved,SERVER-5041,SERVER,2016-11-01T22:37:30.000,2018-02-12T17:22:36.000
385,P1,Resolved,CLIENT-5224,CLIENT,2016-11-02T10:41:20.000,2016-11-04T17:21:11.000
386,P1,Resolved,CLIENT-5442,CLIENT,2016-11-02T11:30:15.000,2016-11-03T17:36:48.000
387,P3,Resolved,CLIENT-5225,CLIENT,2016-11-02T12:34:23.000,2016-11-11T10:46:07.000
388,P3,Resolved,CLIENT-5226,CLIENT,2016-11-02T12:34:32.000,2018-06-12T13:06:45.000
389,Needs_Triage,Resolved,SERVER-5043,SERVER,2016-11-02T14:47:02.000,2016-11-07T11:40:57.000
390,Needs_Triage,Resolved,CLIENT-5227,CLIENT,2016-11-02T14:53:16.000,2016-11-07T17:52:46.000
391,P2,Resolved,CLIENT-5228,CLIENT,2016-11-03T09:51:28.000,2018-02-12T17:20:26.000
392,Needs_Triage,Resolved,CLIENT-5229,CLIENT,2016-11-03T10:57:17.000,2016-11-08T15:59:42.000
393,Needs_Triage,Closed,SERVER-5046,SERVER,2016-11-03T11:24:05.000,2016-11-16T11:33:40.000
394,Needs_Triage,Resolved,SERVER-5050,SERVER,2016-11-03T12:32:54.000,2017-04-02T16:15:44.000
395,P2,Resolved,CLIENT-5230,CLIENT,2016-11-03T12:46:25.000,2016-11-30T17:00:23.000
396,P3,Resolved,CLIENT-5231,CLIENT,2016-11-03T12:56:13.000,2016-11-16T11:21:54.000
397,Needs_Triage,Resolved,SERVER-5051,SERVER,2016-11-03T14:02:44.000,2018-02-12T17:22:36.000
398,Needs_Triage,Resolved,SERVER-5164,SERVER,2016-11-03T16:07:38.000,2018-02-12T17:22:36.000
399,Needs_Triage,Resolved,SERVER-5052,SERVER,2016-11-03T17:05:59.000,2018-02-12T17:22:36.000
400,Needs_Triage,Resolved,CLIENT-5232,CLIENT,2016-11-03T17:28:34.000,2018-06-12T13:06:56.000
401,Needs_Triage,Resolved,SERVER-5054,SERVER,2016-11-04T10:21:29.000,2016-11-09T16:15:15.000
402,Needs_Triage,Resolved,SERVER-5055,SERVER,2016-11-04T11:39:15.000,2016-12-05T10:30:20.000
403,Needs_Triage,Resolved,SERVER-5056,SERVER,2016-11-04T12:13:24.000,2016-11-04T15:54:16.000
404,Needs_Triage,Resolved,SERVER-5057,SERVER,2016-11-04T12:28:01.000,2018-02-12T17:22:36.000
405,Needs_Triage,Closed,CLIENT-5234,CLIENT,2016-11-04T14:09:10.000,2016-11-08T09:23:39.000
406,Needs_Triage,Resolved,CLIENT-5235,CLIENT,2016-11-04T14:12:35.000,2016-11-04T14:20:51.000
407,P4,Resolved,CLIENT-5236,CLIENT,2016-11-04T14:18:54.000,2018-02-12T17:20:26.000
408,Needs_Triage,Resolved,CLIENT-5237,CLIENT,2016-11-04T15:03:55.000,2016-11-07T16:10:14.000
409,P2,Resolved,CLIENT-5238,CLIENT,2016-11-04T15:12:43.000,2018-02-12T17:20:26.000
410,Needs_Triage,Resolved,SERVER-5059,SERVER,2016-11-04T15:34:09.000,2017-05-08T21:12:24.000
411,P2,Resolved,CLIENT-5239,CLIENT,2016-11-04T16:18:03.000,2018-02-12T17:20:26.000
412,P3,Resolved,SERVER-5060,SERVER,2016-11-05T16:13:49.000,2016-11-05T16:16:39.000
413,P2,Resolved,SERVER-5062,SERVER,2016-11-07T11:18:43.000,2016-11-08T15:29:52.000
414,P2,Resolved,CLIENT-5240,CLIENT,2016-11-07T13:09:52.000,2016-12-23T14:50:25.000
415,P1,Resolved,CLIENT-5241,CLIENT,2016-11-07T13:23:47.000,2016-11-21T14:46:16.000
416,Needs_Triage,Resolved,CLIENT-5244,CLIENT,2016-11-07T15:09:18.000,2016-11-07T17:56:31.000
417,Needs_Triage,Resolved,CLIENT-5245,CLIENT,2016-11-07T15:37:45.000,2016-11-09T10:51:13.000
418,Needs_Triage,Resolved,SERVER-5063,SERVER,2016-11-07T15:54:01.000,2019-02-01T16:46:05.000
419,P3,Resolved,SERVER-5064,SERVER,2016-11-07T16:08:45.000,2018-02-12T17:22:36.000
420,Needs_Triage,Resolved,CLIENT-5246,CLIENT,2016-11-07T17:01:09.000,2016-11-07T17:09:47.000
421,Needs_Triage,Resolved,SERVER-5065,SERVER,2016-11-07T18:05:46.000,2018-02-12T17:22:36.000
422,Needs_Triage,Resolved,SERVER-5066,SERVER,2016-11-07T19:06:21.000,2018-02-12T17:22:36.000
423,P2,Closed,CLIENT-5247,CLIENT,2016-11-07T22:16:58.000,2016-11-23T10:53:45.000
424,P3,Resolved,SERVER-5067,SERVER,2016-11-08T00:32:29.000,2018-02-12T17:22:36.000
425,P3,Resolved,CLIENT-5248,CLIENT,2016-11-08T10:02:09.000,2016-11-11T17:26:33.000
426,Needs_Triage,Resolved,CLIENT-5249,CLIENT,2016-11-08T10:53:35.000,2016-11-08T14:36:59.000
427,Needs_Triage,Resolved,CLIENT-5250,CLIENT,2016-11-08T11:02:02.000,2016-11-09T15:19:05.000
428,P2,Resolved,CLIENT-5251,CLIENT,2016-11-08T11:08:52.000,2016-11-17T17:49:11.000
429,P3,Resolved,CLIENT-5252,CLIENT,2016-11-08T11:36:13.000,2018-02-12T17:20:26.000
430,P3,Resolved,SERVER-5068,SERVER,2016-11-08T11:36:33.000,2018-02-12T17:22:36.000
431,P3,Resolved,CLIENT-5253,CLIENT,2016-11-08T12:07:37.000,2016-12-06T13:19:16.000
432,P3,New,CLIENT-5254,CLIENT,2016-11-08T12:08:07.000,
433,P3,Resolved,CLIENT-5255,CLIENT,2016-11-08T13:32:20.000,2016-11-11T18:02:50.000
434,P3,Resolved,CLIENT-5256,CLIENT,2016-11-08T14:58:16.000,2016-11-09T11:52:07.000
435,P4,New,CLIENT-5257,CLIENT,2016-11-08T14:58:28.000,
436,Needs_Triage,Resolved,SERVER-5070,SERVER,2016-11-08T16:38:37.000,2016-11-08T17:56:48.000
437,P1,Resolved,CLIENT-5448,CLIENT,2016-11-09T11:45:37.000,2016-11-10T16:29:17.000
438,P3,Resolved,CLIENT-5450,CLIENT,2016-11-09T11:47:34.000,2018-05-15T14:40:35.000
439,Needs_Triage,Resolved,CLIENT-5258,CLIENT,2016-11-09T12:36:03.000,2016-11-09T15:18:26.000
440,Needs_Triage,Resolved,CLIENT-5259,CLIENT,2016-11-09T13:58:56.000,2017-02-22T14:46:10.000
441,P5,Resolved,SERVER-5072,SERVER,2016-11-09T14:09:59.000,2018-02-12T17:22:36.000
442,Needs_Triage,Resolved,CLIENT-5260,CLIENT,2016-11-09T15:03:51.000,2016-11-11T15:46:30.000
443,P4,Resolved,CLIENT-5261,CLIENT,2016-11-09T16:00:01.000,2017-02-22T15:07:55.000
444,Needs_Triage,Resolved,CLIENT-5262,CLIENT,2016-11-09T16:33:54.000,2016-11-17T16:28:40.000
445,P3,Resolved,CLIENT-5263,CLIENT,2016-11-09T17:19:02.000,2016-12-06T13:19:41.000
446,Needs_Triage,Resolved,CLIENT-5264,CLIENT,2016-11-09T17:42:46.000,2018-02-12T17:20:26.000
447,P3,Resolved,SERVER-5073,SERVER,2016-11-10T03:13:58.000,2016-11-23T11:23:49.000
448,P2,Resolved,CLIENT-5265,CLIENT,2016-11-10T10:23:20.000,2017-02-20T14:53:37.000
449,Needs_Triage,Resolved,SERVER-5074,SERVER,2016-11-10T10:29:05.000,2018-02-12T17:22:36.000
450,Needs_Triage,Resolved,CLIENT-5266,CLIENT,2016-11-10T11:25:45.000,2016-11-19T10:17:41.000
451,P1,Resolved,CLIENT-5267,CLIENT,2016-11-10T11:33:08.000,2016-11-10T12:41:11.000
452,P2,Resolved,CLIENT-5268,CLIENT,2016-11-10T13:42:06.000,2018-02-12T17:20:26.000
453,P3,Resolved,CLIENT-5269,CLIENT,2016-11-10T13:50:41.000,2016-11-19T10:18:58.000
454,P3,Resolved,CLIENT-5271,CLIENT,2016-11-10T15:47:55.000,2018-02-12T17:20:26.000
455,P2,Resolved,CLIENT-5272,CLIENT,2016-11-11T10:32:55.000,2016-12-06T10:40:14.000
456,Needs_Triage,Resolved,CLIENT-5273,CLIENT,2016-11-11T10:47:55.000,2016-11-15T13:02:14.000
457,P2,Resolved,CLIENT-5274,CLIENT,2016-11-11T11:49:07.000,2016-11-30T13:40:46.000
458,P3,Verified,CLIENT-5275,CLIENT,2016-11-11T12:14:53.000,
459,Needs_Triage,Resolved,SERVER-5075,SERVER,2016-11-11T12:39:21.000,2018-02-12T17:22:36.000
460,Needs_Triage,Closed,SERVER-5076,SERVER,2016-11-11T15:12:14.000,2016-11-22T15:25:31.000
461,P3,Resolved,CLIENT-5276,CLIENT,2016-11-11T15:29:37.000,2018-02-12T17:20:26.000
462,P3,Resolved,CLIENT-5277,CLIENT,2016-11-11T15:37:40.000,2016-12-06T15:31:34.000
463,Needs_Triage,Resolved,CLIENT-5278,CLIENT,2016-11-11T15:43:20.000,2018-02-12T17:20:26.000
464,Needs_Triage,Resolved,CLIENT-5279,CLIENT,2016-11-11T16:09:40.000,2016-11-17T16:17:34.000
465,P3,Resolved,CLIENT-5280,CLIENT,2016-11-11T16:35:19.000,2016-11-24T18:29:49.000
466,Needs_Triage,Resolved,SERVER-5077,SERVER,2016-11-11T19:08:54.000,2016-11-11T19:10:36.000
467,Needs_Triage,Resolved,SERVER-5078,SERVER,2016-11-14T09:33:18.000,2018-02-12T17:22:36.000
468,P3,Resolved,CLIENT-5281,CLIENT,2016-11-14T09:38:36.000,2017-02-20T14:44:48.000
469,P2,Resolved,CLIENT-5282,CLIENT,2016-11-14T09:51:02.000,2018-02-12T17:20:26.000
470,Needs_Triage,Resolved,SERVER-5080,SERVER,2016-11-14T11:00:50.000,2018-02-12T17:22:36.000
471,P2,Closed,CLIENT-5283,CLIENT,2016-11-14T13:51:37.000,2016-11-28T11:21:16.000
472,Needs_Triage,Closed,CLIENT-5284,CLIENT,2016-11-14T14:34:29.000,2016-11-28T11:23:52.000
473,P2,Resolved,CLIENT-5285,CLIENT,2016-11-14T14:58:05.000,2016-12-07T09:50:48.000
474,Needs_Triage,Verified,CLIENT-5286,CLIENT,2016-11-14T15:07:54.000,
475,P2,Verified,CLIENT-5287,CLIENT,2016-11-14T15:32:34.000,
476,Needs_Triage,Resolved,CLIENT-5288,CLIENT,2016-11-14T17:02:33.000,2018-06-12T13:07:10.000
477,P3,Resolved,CLIENT-5289,CLIENT,2016-11-14T18:11:13.000,2016-11-24T14:59:49.000
478,P2,Resolved,SERVER-5083,SERVER,2016-11-15T11:27:44.000,2017-01-30T11:40:03.000
479,Needs_Triage,Resolved,SERVER-5084,SERVER,2016-11-15T11:45:53.000,2016-11-23T12:26:35.000
480,Needs_Triage,Resolved,SERVER-5085,SERVER,2016-11-15T13:54:49.000,2018-02-12T17:22:36.000
481,P2,Resolved,CLIENT-5290,CLIENT,2016-11-15T15:11:13.000,2016-11-25T19:54:54.000
482,P3,Resolved,SERVER-5086,SERVER,2016-11-15T16:44:34.000,2016-12-01T14:42:50.000
483,Needs_Triage,Resolved,SERVER-5087,SERVER,2016-11-15T17:55:53.000,2017-09-20T11:12:52.000
484,P3,Resolved,SERVER-5088,SERVER,2016-11-15T18:10:50.000,2019-02-01T16:51:37.000
485,Needs_Triage,Resolved,SERVER-5089,SERVER,2016-11-15T18:26:07.000,2018-02-12T17:22:36.000
486,P2,Resolved,CLIENT-5291,CLIENT,2016-11-15T19:22:03.000,2016-12-01T18:07:16.000
487,P3,Resolved,CLIENT-5293,CLIENT,2016-11-16T02:26:30.000,2016-11-22T22:46:26.000
488,P4,Resolved,CLIENT-5294,CLIENT,2016-11-16T02:49:45.000,2017-02-22T15:09:49.000
489,P3,Resolved,CLIENT-5295,CLIENT,2016-11-16T11:43:06.000,2016-11-23T15:44:48.000
490,Needs_Triage,Resolved,CLIENT-5296,CLIENT,2016-11-16T11:59:26.000,2017-02-22T14:46:27.000
491,P2,Resolved,CLIENT-5297,CLIENT,2016-11-16T12:34:24.000,2018-06-12T11:38:06.000
492,P3,Resolved,CLIENT-5298,CLIENT,2016-11-16T12:36:39.000,2016-11-30T14:51:57.000
493,P3,Resolved,CLIENT-5299,CLIENT,2016-11-16T12:46:26.000,2016-12-07T12:12:46.000
494,P3,Closed,CLIENT-5300,CLIENT,2016-11-16T15:03:41.000,2016-11-30T15:46:54.000
495,P2,Resolved,CLIENT-5301,CLIENT,2016-11-16T15:09:56.000,2016-11-28T16:50:49.000
